Gene,NDC,DSIPS,THO3B,THO3F
ENSG00000272138,33,7,21,10
ENSG00000249328,51,21,18,36
ENSG00000238884,0,0,0,0
ENSG00000147586,683,453,557,472
ENSG00000272518,37,40,33,38
ENSG00000076554,887,317,294,481
ENSG00000272264,1,5,2,0
ENSG00000254205,2,0,0,0
ENSG00000241550,0,0,0,0
ENSG00000265588,0,0,0,0
ENSG00000241746,7,2,5,4
ENSG00000253238,0,0,0,0
ENSG00000213791,1,0,1,1
ENSG00000206649,0,0,0,0
ENSG00000253237,0,0,0,0
ENSG00000252884,0,0,0,0
ENSG00000251867,90,90,97,161
ENSG00000205189,9167,9569,9187,9059
ENSG00000254162,135,70,97,165
ENSG00000260317,86,56,48,91
ENSG00000188856,5,1,2,1
ENSG00000253760,0,1,0,0
ENSG00000223327,0,0,0,0
ENSG00000254181,0,0,0,3
ENSG00000243424,8,6,9,9
ENSG00000164684,11521,9748,9989,12211
ENSG00000254331,1,2,0,0
ENSG00000212429,0,1,1,1
ENSG00000243951,11,9,7,7
ENSG00000253516,41,36,28,20
ENSG00000076641,3585,2924,2195,1786
ENSG00000254060,3,1,2,1
ENSG00000254177,0,1,1,2
ENSG00000253214,0,2,8,2
ENSG00000254014,0,0,0,0
ENSG00000253677,3,5,7,2
ENSG00000272425,16,26,38,14
ENSG00000254027,33,22,11,27
ENSG00000164687,134,97,75,136
ENSG00000253859,0,0,0,0
ENSG00000147588,7,40,6,23
ENSG00000205186,0,0,0,0
ENSG00000170323,0,1,0,0
ENSG00000253374,0,0,1,1
ENSG00000237264,0,1,0,2
ENSG00000197416,0,0,0,0
ENSG00000251521,3,0,4,1
ENSG00000254151,0,4,0,0
ENSG00000240427,1,1,1,0
ENSG00000205184,0,3,0,0
ENSG00000133731,1282,1525,1312,1242
ENSG00000253598,73,97,112,85
ENSG00000104231,1809,1563,1581,1433
ENSG00000164695,1,10,21,1
ENSG00000253334,2,2,2,0
ENSG00000104497,571,495,395,408
ENSG00000231942,19,7,10,6
ENSG00000254689,3,3,4,2
ENSG00000254123,2,1,0,0
ENSG00000206228,9,2,2,3
ENSG00000253503,0,0,0,0
ENSG00000253836,0,0,0,0
ENSG00000254394,0,0,0,0
ENSG00000253581,0,0,0,0
ENSG00000254189,0,1,0,0
ENSG00000253423,1,0,0,0
ENSG00000253898,1,0,0,0
ENSG00000254202,2,0,1,0
ENSG00000254195,0,1,0,0
ENSG00000253362,6,0,0,0
ENSG00000184672,723,1157,1221,574
ENSG00000221185,1,0,0,1
ENSG00000206701,0,0,0,0
ENSG00000253137,1,2,0,2
ENSG00000248978,0,1,3,0
ENSG00000254212,2,10,4,2
ENSG00000238566,2,2,3,3
ENSG00000203413,0,2,0,1
ENSG00000253655,0,0,0,1
ENSG00000253283,2,0,2,1
ENSG00000133739,1440,1625,1102,946
ENSG00000260493,40,19,36,19
ENSG00000133740,1952,1386,1695,1318
ENSG00000254208,44,49,25,13
ENSG00000176731,504,485,496,482
ENSG00000185015,118,192,232,158
ENSG00000258256,5,16,7,10
ENSG00000257962,0,0,1,0
ENSG00000133742,2,6,5,6
ENSG00000164879,17,42,50,34
ENSG00000253549,18,24,39,36
ENSG00000104267,584,734,1633,655
ENSG00000254380,0,0,0,0
ENSG00000253680,0,0,0,0
ENSG00000270971,0,3,0,0
ENSG00000272628,0,0,0,0
ENSG00000205176,0,4,1,0
ENSG00000270416,0,0,0,0
ENSG00000223524,0,0,0,0
ENSG00000255940,0,0,0,0
ENSG00000271381,0,0,0,0
ENSG00000270375,0,0,0,0
ENSG00000253154,0,0,0,0
ENSG00000147614,0,1,4,3
ENSG00000227753,0,0,0,0
ENSG00000243761,0,0,0,0
ENSG00000147613,0,1,5,1
ENSG00000253675,0,0,0,0
ENSG00000253699,0,0,0,0
ENSG00000164893,0,1,0,0
ENSG00000254231,18,28,21,27
ENSG00000123124,2070,1012,1465,1132
ENSG00000176623,3030,2927,3142,3072
ENSG00000250569,71,54,45,34
ENSG00000085719,11820,7336,8371,9420
ENSG00000254088,62,81,60,46
ENSG00000170289,27,19,29,34
ENSG00000253292,0,0,1,0
ENSG00000205333,0,0,0,0
ENSG00000221137,0,0,0,0
ENSG00000233915,0,0,0,1
ENSG00000254115,0,0,3,2
ENSG00000253778,1,3,9,7
ENSG00000253568,0,0,0,0
ENSG00000176571,2,3,1,5
ENSG00000253500,0,1,0,0
ENSG00000253401,0,0,0,0
ENSG00000251563,0,0,0,0
ENSG00000254376,0,0,0,1
ENSG00000176566,2,1,0,0
ENSG00000253171,1,1,6,5
ENSG00000156103,5135,4999,5354,6584
ENSG00000253553,70,121,110,99
ENSG00000251904,0,1,0,1
ENSG00000250962,0,4,3,0
ENSG00000271156,1,3,2,2
ENSG00000253621,2,0,0,0
ENSG00000248231,0,6,2,2
ENSG00000251136,388,494,523,488
ENSG00000104312,449,452,465,410
ENSG00000253349,0,0,0,3
ENSG00000207359,9,2,2,0
ENSG00000164823,1331,1114,1083,1028
ENSG00000104320,2757,2336,2926,2761
ENSG00000104325,935,1168,1635,1083
ENSG00000104327,206,347,6066,520
ENSG00000253394,0,1,7,0
ENSG00000265157,0,0,0,0
ENSG00000199354,0,0,0,0
ENSG00000254180,10,5,6,4
ENSG00000253799,2,1,1,0
ENSG00000180694,1775,1961,2484,1502
ENSG00000246792,79,58,68,42
ENSG00000254182,0,0,0,0
ENSG00000123119,467,244,656,542
ENSG00000254251,1,1,0,0
ENSG00000253250,160,84,73,67
ENSG00000155099,969,924,960,1126
ENSG00000253358,4,7,9,7
ENSG00000254219,0,1,1,0
ENSG00000253738,1399,1721,1617,1735
ENSG00000155100,1264,865,916,943
ENSG00000214954,18,25,19,16
ENSG00000263888,0,0,0,0
ENSG00000253525,1,3,5,0
ENSG00000266194,0,0,0,0
ENSG00000147606,2,62,12,8
ENSG00000239134,0,0,0,0
ENSG00000253901,0,0,0,0
ENSG00000200151,7,8,2,6
ENSG00000271202,1,0,0,0
ENSG00000229182,0,0,0,0
ENSG00000079102,4274,3509,4651,3337
ENSG00000253576,5,15,7,3
ENSG00000233778,0,0,1,1
ENSG00000253118,0,0,0,0
ENSG00000253682,0,0,0,0
ENSG00000253749,0,0,0,1
ENSG00000253371,0,0,0,0
ENSG00000253634,0,1,0,0
ENSG00000221172,0,0,0,0
ENSG00000253177,0,0,0,0
ENSG00000248858,8,4,4,5
ENSG00000254020,0,1,0,0
ENSG00000253577,0,0,0,0
ENSG00000253197,10,5,7,16
ENSG00000205133,1696,1727,1435,1518
ENSG00000212999,0,0,0,0
ENSG00000251347,3,2,0,1
ENSG00000254318,2,1,0,0
ENSG00000246662,78,59,59,42
ENSG00000253960,0,0,0,0
ENSG00000268080,0,0,1,0
ENSG00000254089,0,1,0,0
ENSG00000222416,0,0,0,0
ENSG00000253781,0,5,2,0
ENSG00000188343,3564,2058,1947,2232
ENSG00000271971,163,179,152,161
ENSG00000253854,228,239,189,182
ENSG00000183808,5704,5108,4763,4703
ENSG00000253722,0,0,0,0
ENSG00000212998,268,195,168,194
ENSG00000253848,3,6,2,2
ENSG00000164953,2325,2058,2575,2123
ENSG00000254057,4,0,2,2
ENSG00000254387,0,1,3,3
ENSG00000164951,11251,3080,3550,5045
ENSG00000264448,111,51,32,83
ENSG00000251234,18,3,1,6
ENSG00000240509,9,3,7,7
ENSG00000263855,0,0,0,0
ENSG00000253585,14,0,0,2
ENSG00000079112,32,14,9,18
ENSG00000249510,0,0,0,0
ENSG00000164949,669,634,545,460
ENSG00000244217,3,3,0,1
ENSG00000197275,631,510,534,476
ENSG00000265817,130,119,219,185
ENSG00000164944,6843,5071,5576,5507
ENSG00000254315,5,7,12,3
ENSG00000212997,27,53,29,41
ENSG00000253704,34,59,48,57
ENSG00000253175,10,11,13,4
ENSG00000254190,0,0,0,1
ENSG00000254283,0,0,0,2
ENSG00000261437,0,3,0,0
ENSG00000104413,20,2,6,1
ENSG00000241003,0,1,0,0
ENSG00000253429,1,0,0,0
ENSG00000199701,0,0,0,0
ENSG00000156162,2284,2087,2035,1889
ENSG00000254307,0,0,0,0
ENSG00000164941,4411,3906,4282,4160
ENSG00000175305,627,344,287,419
ENSG00000272509,30,26,43,29
ENSG00000243979,14,11,6,10
ENSG00000156170,830,465,498,562
ENSG00000238791,2,0,0,0
ENSG00000164938,8389,5166,7331,7794
ENSG00000253878,239,151,120,200
ENSG00000253528,3,2,3,7
ENSG00000200525,2,0,0,3
ENSG00000245080,35,12,10,14
ENSG00000254248,13,3,4,8
ENSG00000175895,725,739,751,665
ENSG00000253773,6,6,3,14
ENSG00000253351,0,0,0,1
ENSG00000156172,667,716,1150,678
ENSG00000253945,0,0,0,0
ENSG00000253872,0,0,1,1
ENSG00000202112,0,0,0,0
ENSG00000223297,0,1,0,0
ENSG00000254079,0,3,3,0
ENSG00000248762,0,0,0,0
ENSG00000183663,0,0,0,0
ENSG00000271349,0,0,0,0
ENSG00000270131,0,0,1,0
ENSG00000156466,7,25,282,16
ENSG00000156467,5859,5475,5647,5896
ENSG00000254224,6,13,17,9
ENSG00000156469,1384,695,779,778
ENSG00000156471,6512,2575,3387,3366
ENSG00000199732,1,1,3,0
ENSG00000253105,1,4,0,0
ENSG00000202095,0,0,0,0
ENSG00000169439,1694,4241,6398,2185
ENSG00000104324,10,13,16,5
ENSG00000272249,0,0,0,0
ENSG00000270077,0,0,0,0
ENSG00000260640,0,0,0,0
ENSG00000180543,445,2,17,13
ENSG00000207215,0,0,0,0
ENSG00000213750,0,0,2,0
ENSG00000147649,7323,5347,5973,5745
ENSG00000202399,0,9,2,5
ENSG00000252910,2,3,0,4
ENSG00000104341,10665,7666,9101,6796
ENSG00000270682,1,3,0,3
ENSG00000270861,3,6,0,4
ENSG00000253639,3,3,0,1
ENSG00000243504,9,6,16,14
ENSG00000132561,290,390,695,129
ENSG00000156482,11012,9017,8885,9512
ENSG00000245970,124,100,73,76
ENSG00000207067,0,0,0,0
ENSG00000252755,5,10,3,0
ENSG00000177459,11,6,7,2
ENSG00000132541,972,1067,1130,945
ENSG00000104356,1252,998,1106,993
ENSG00000104361,11,46,25,13
ENSG00000252558,0,0,0,0
ENSG00000254267,1,0,0,0
ENSG00000104375,843,920,707,628
ENSG00000253468,1,0,0,0
ENSG00000156486,132,45,111,118
ENSG00000272321,30,11,22,29
ENSG00000207378,1,0,0,0
ENSG00000253911,2,2,0,0
ENSG00000254112,2,4,0,0
ENSG00000240870,1,0,0,1
ENSG00000253415,0,0,0,1
ENSG00000254312,0,0,0,0
ENSG00000223281,0,0,3,3
ENSG00000271930,0,3,0,0
ENSG00000164920,3,4,0,2
ENSG00000229625,0,2,0,0
ENSG00000253948,113,135,147,115
ENSG00000263842,10,8,5,7
ENSG00000253180,32,35,15,16
ENSG00000132549,5525,4590,5486,4850
ENSG00000253562,1,0,4,1
ENSG00000253532,5,5,3,10
ENSG00000236583,16,8,11,22
ENSG00000237704,12,2,6,7
ENSG00000225017,16,10,8,14
ENSG00000206699,0,0,0,0
ENSG00000207804,1,0,0,0
ENSG00000216069,0,2,1,1
ENSG00000243254,0,4,0,0
ENSG00000235683,13,17,10,11
ENSG00000253539,6,5,4,10
ENSG00000253912,1,0,2,2
ENSG00000164919,3502,2813,3514,3531
ENSG00000132554,5,7,8,6
ENSG00000212414,0,0,0,0
ENSG00000221753,1,1,0,0
ENSG00000156509,92,69,48,36
ENSG00000147669,1826,1784,1875,1774
ENSG00000104450,169,273,716,227
ENSG00000202310,0,1,1,0
ENSG00000253299,0,3,4,1
ENSG00000199667,5,4,3,0
ENSG00000034677,3774,3620,3629,3200
ENSG00000253217,0,0,0,0
ENSG00000253824,0,0,0,0
ENSG00000265599,0,0,0,0
ENSG00000253842,1,0,0,2
ENSG00000253666,0,0,0,0
ENSG00000254364,0,0,0,0
ENSG00000186106,4534,3350,4586,4605
ENSG00000251013,9,3,7,2
ENSG00000174226,17,4,3,2
ENSG00000253740,0,0,0,0
ENSG00000252764,1,0,0,0
ENSG00000070756,19946,12690,10033,9616
ENSG00000264991,1,0,0,0
ENSG00000221527,0,0,0,0
ENSG00000202001,0,0,0,0
ENSG00000242399,0,0,0,0
ENSG00000222795,0,0,0,0
ENSG00000212994,1,0,0,1
ENSG00000260368,78,87,71,55
ENSG00000164924,21264,14261,18784,16001
ENSG00000242315,1,4,4,1
ENSG00000252736,0,0,0,0
ENSG00000248599,2,6,7,0
ENSG00000253395,8,11,28,13
ENSG00000253355,3,3,0,3
ENSG00000202360,3,2,6,0
ENSG00000253737,1,0,3,1
ENSG00000261087,566,357,490,375
ENSG00000120963,2769,1776,2237,1768
ENSG00000271882,26,16,14,17
ENSG00000253942,0,0,0,0
ENSG00000253679,0,0,0,0
ENSG00000253282,0,1,4,1
ENSG00000239115,0,0,0,0
ENSG00000271560,1,1,1,0
ENSG00000228224,3,4,5,3
ENSG00000254063,0,0,0,0
ENSG00000253644,0,1,1,0
ENSG00000239211,0,0,1,0
ENSG00000254084,0,0,0,0
ENSG00000254024,0,0,0,0
ENSG00000083307,15,28,26,43
ENSG00000253991,0,0,0,0
ENSG00000253153,3,0,0,1
ENSG00000104490,6492,5541,8399,8413
ENSG00000253629,0,0,0,0
ENSG00000238372,0,1,1,0
ENSG00000266756,0,0,0,0
ENSG00000254492,0,3,0,0
ENSG00000048392,5510,4064,3571,3968
ENSG00000246263,309,249,227,235
ENSG00000253328,15,12,9,3
ENSG00000104517,20906,14529,17015,16259
ENSG00000272037,88,81,62,41
ENSG00000238533,5,8,4,6
ENSG00000253923,8,4,3,5
ENSG00000221387,0,1,0,1
ENSG00000271612,0,0,1,0
ENSG00000240724,0,0,0,0
ENSG00000253633,2,2,3,1
ENSG00000252593,0,0,0,0
ENSG00000155087,10,1,0,0
ENSG00000253382,0,0,0,0
ENSG00000155090,3448,3727,4331,3437
ENSG00000250684,1,1,0,0
ENSG00000266799,0,0,0,0
ENSG00000253669,40,42,31,39
ENSG00000155096,18275,17047,22032,18544
ENSG00000253385,26,29,35,17
ENSG00000253320,428,413,367,327
ENSG00000253263,12,19,11,9
ENSG00000244052,23,18,27,29
ENSG00000201216,0,2,0,1
ENSG00000265898,0,1,0,0
ENSG00000254281,64,24,31,27
ENSG00000253663,4,4,0,0
ENSG00000254236,3,9,3,8
ENSG00000155097,3766,2456,3571,3707
ENSG00000253795,0,0,0,0
ENSG00000253556,4,0,0,0
ENSG00000253977,0,0,0,0
ENSG00000265667,0,0,0,0
ENSG00000250929,2,0,2,0
ENSG00000236939,13,3,25,15
ENSG00000164929,907,698,1515,660
ENSG00000265657,0,1,0,0
ENSG00000247081,47,31,80,25
ENSG00000253851,0,0,0,0
ENSG00000164930,572,592,1382,436
ENSG00000164932,17,7,10,9
ENSG00000266289,11,14,3,10
ENSG00000207399,1,1,0,0
ENSG00000164933,1051,859,765,861
ENSG00000164934,2670,1658,1857,1923
ENSG00000261670,18,15,20,13
ENSG00000271830,31,42,50,36
ENSG00000253477,54,101,107,71
ENSG00000176406,1696,1692,2274,1990
ENSG00000255105,4,7,2,3
ENSG00000254644,0,3,3,4
ENSG00000238687,0,0,0,0
ENSG00000239344,5,2,7,3
ENSG00000216113,0,0,0,0
ENSG00000147647,9,6,2,2
ENSG00000164935,0,1,1,0
ENSG00000179577,0,0,0,0
ENSG00000222158,0,0,0,0
ENSG00000266734,0,0,0,0
ENSG00000208032,7,1,1,3
ENSG00000147650,2727,1648,2605,2207
ENSG00000253454,5,2,5,5
ENSG00000253350,1,2,2,0
ENSG00000263732,0,0,0,0
ENSG00000243939,0,0,0,0
ENSG00000253997,0,0,0,0
ENSG00000240271,0,0,0,0
ENSG00000254041,0,0,0,0
ENSG00000253318,0,1,0,0
ENSG00000243171,0,0,0,0
ENSG00000169946,3875,661,1115,938
ENSG00000253420,11,7,4,3
ENSG00000254141,29,10,11,3
ENSG00000243601,10,1,3,3
ENSG00000251003,8,5,6,5
ENSG00000253526,0,3,1,0
ENSG00000201627,0,0,0,0
ENSG00000213708,0,0,0,1
ENSG00000254021,0,0,0,0
ENSG00000254615,319,333,334,276
ENSG00000164830,3609,4213,3654,4166
ENSG00000253582,5,7,5,6
ENSG00000253676,1,3,1,7
ENSG00000251892,2,0,1,9
ENSG00000174429,10,8,9,12
ENSG00000254146,0,0,1,0
ENSG00000154188,183,715,554,288
ENSG00000211995,0,0,0,0
ENSG00000248838,0,3,0,0
ENSG00000200806,0,0,0,0
ENSG00000147655,2848,4181,26823,4363
ENSG00000253228,2,4,19,1
ENSG00000230948,0,2,0,1
ENSG00000104408,15771,13663,14282,13045
ENSG00000253754,8,15,19,10
ENSG00000243287,0,1,1,0
ENSG00000104412,1525,1690,3314,1763
ENSG00000253657,0,1,0,0
ENSG00000253949,0,1,0,0
ENSG00000164841,287,187,517,248
ENSG00000253580,0,1,0,0
ENSG00000253796,7,2,1,4
ENSG00000174417,16,2,5,15
ENSG00000120526,2062,1629,1522,1616
ENSG00000250267,28,16,12,19
ENSG00000120533,4108,2891,3107,3480
ENSG00000205038,24,136,18,24
ENSG00000254185,1,0,0,1
ENSG00000147654,850,738,808,691
ENSG00000147642,2347,1244,2198,1922
ENSG00000252559,0,0,0,2
ENSG00000248050,47,24,36,33
ENSG00000255099,0,0,0,0
ENSG00000222729,0,0,0,0
ENSG00000241385,0,0,0,0
ENSG00000164794,103,16,15,44
ENSG00000255402,0,0,0,0
ENSG00000240590,2,0,2,1
ENSG00000253956,0,1,0,0
ENSG00000253107,1,0,0,0
ENSG00000253122,1,0,0,0
ENSG00000253717,0,0,0,0
ENSG00000253994,0,0,0,0
ENSG00000254241,0,1,0,1
ENSG00000253877,0,1,0,0
ENSG00000253103,0,1,0,0
ENSG00000253489,0,0,0,0
ENSG00000254124,0,0,0,0
ENSG00000253434,0,0,3,0
ENSG00000255033,0,0,0,0
ENSG00000253156,0,0,0,6
ENSG00000254262,1,0,0,0
ENSG00000222146,0,0,0,0
ENSG00000164796,869,962,896,1224
ENSG00000264794,0,0,1,0
ENSG00000230169,0,1,0,0
ENSG00000238656,0,0,0,0
ENSG00000238399,0,0,0,0
ENSG00000227514,0,0,0,0
ENSG00000221610,1,0,1,0
ENSG00000253207,1,0,0,0
ENSG00000206719,0,0,0,0
ENSG00000254339,0,0,0,0
ENSG00000253499,0,1,0,0
ENSG00000253756,0,0,0,0
ENSG00000104447,4204,3145,3388,3004
ENSG00000227170,10,6,5,4
ENSG00000249917,2,1,0,1
ENSG00000199450,0,0,0,0
ENSG00000221793,0,0,0,0
ENSG00000264815,0,0,0,0
ENSG00000253672,0,0,0,0
ENSG00000147677,12958,10736,10245,11221
ENSG00000147679,1365,1026,1188,1196
ENSG00000164754,29669,21467,22165,23499
ENSG00000253327,13,27,24,27
ENSG00000264875,0,0,0,0
ENSG00000205002,22,21,19,8
ENSG00000164756,1,26,31,73
ENSG00000244033,0,0,0,0
ENSG00000253271,0,0,0,0
ENSG00000253622,0,0,0,2
ENSG00000240151,1,0,1,0
ENSG00000252852,0,0,0,0
ENSG00000164758,965,612,721,599
ENSG00000239917,24,16,13,5
ENSG00000182197,4232,3743,4519,3739
ENSG00000177570,777,987,1080,1432
ENSG00000225885,11,24,4,13
ENSG00000242206,0,0,0,0
ENSG00000164761,36,12,104,3
ENSG00000207334,0,3,2,3
ENSG00000254247,0,0,0,0
ENSG00000184374,1,3,1,2
ENSG00000254278,0,1,0,0
ENSG00000147676,358,114,349,381
ENSG00000253972,6,6,1,10
ENSG00000206776,0,0,0,0
ENSG00000136999,264,102,114,221
ENSG00000253398,0,2,0,0
ENSG00000254037,0,0,1,1
ENSG00000136960,132,2640,129,125
ENSG00000253495,0,2,0,0
ENSG00000201896,1,0,0,0
ENSG00000064313,3918,3509,4075,4072
ENSG00000136982,495,326,158,327
ENSG00000244642,48,48,93,57
ENSG00000245330,4,4,5,8
ENSG00000155792,263,151,300,244
ENSG00000202356,0,0,0,0
ENSG00000254343,47,21,28,38
ENSG00000187955,12,128,4,10
ENSG00000172172,1250,955,1131,1120
ENSG00000172167,1120,691,614,799
ENSG00000172164,152,513,846,129
ENSG00000250290,0,4,2,0
ENSG00000248318,1,6,4,1
ENSG00000272502,0,1,7,0
ENSG00000253619,0,0,0,0
ENSG00000252093,0,0,0,0
ENSG00000271219,0,0,0,0
ENSG00000221644,0,0,0,0
ENSG00000239872,0,0,0,0
ENSG00000263525,0,0,0,0
ENSG00000170961,17,62,53,42
ENSG00000248690,1,6,1,3
ENSG00000254209,0,0,0,0
ENSG00000248478,0,1,0,0
ENSG00000254018,0,0,0,0
ENSG00000254303,0,0,0,0
ENSG00000253814,0,1,0,0
ENSG00000255364,0,2,0,0
ENSG00000255325,0,0,0,0
ENSG00000253819,1,1,0,2
ENSG00000238901,0,0,0,0
ENSG00000263443,0,0,0,0
ENSG00000235165,0,0,0,0
ENSG00000272384,0,15,3,11
ENSG00000272043,0,4,3,7
ENSG00000178764,1233,1730,1748,1703
ENSG00000253372,15,14,8,21
ENSG00000221542,0,0,0,0
ENSG00000259631,1,1,1,0
ENSG00000253607,8,5,14,17
ENSG00000136986,2348,2132,2700,2778
ENSG00000156787,2381,1855,1648,1819
ENSG00000199678,0,0,1,0
ENSG00000253463,23,10,10,17
ENSG00000147689,4,18,3,5
ENSG00000221461,0,0,0,0
ENSG00000253258,0,2,0,0
ENSG00000253410,0,0,0,0
ENSG00000204949,3,3,0,0
ENSG00000266324,0,0,0,1
ENSG00000189376,273,185,162,198
ENSG00000259305,22,12,7,9
ENSG00000243498,21,13,3,12
ENSG00000165156,3615,3597,4196,3638
ENSG00000222607,0,1,0,0
ENSG00000238422,1,5,2,0
ENSG00000253336,52,17,28,29
ENSG00000156802,9303,5417,3749,5314
ENSG00000252297,1,1,0,1
ENSG00000207704,4,5,2,2
ENSG00000254388,23,14,3,8
ENSG00000254294,2,8,1,1
ENSG00000156795,1307,1078,1089,980
ENSG00000156804,188,109,119,369
ENSG00000254113,0,0,0,0
ENSG00000251840,0,0,0,0
ENSG00000253286,3,3,4,0
ENSG00000175946,0,2,1,0
ENSG00000104537,1,4,2,3
ENSG00000176853,2175,1807,2368,1769
ENSG00000214814,7,41,22,5
ENSG00000254000,0,0,0,0
ENSG00000181171,0,0,1,1
ENSG00000254249,1,0,0,1
ENSG00000253868,2,3,2,0
ENSG00000250727,0,0,2,0
ENSG00000253885,0,0,0,0
ENSG00000214803,1,1,1,1
ENSG00000206724,0,0,0,0
ENSG00000253227,2,2,1,0
ENSG00000237586,14,9,10,6
ENSG00000271975,320,515,509,376
ENSG00000164983,1591,1937,1846,1402
ENSG00000183665,890,692,917,840
ENSG00000245149,343,254,180,255
ENSG00000170881,4063,2756,3863,3103
ENSG00000147687,766,626,659,688
ENSG00000253106,371,270,314,319
ENSG00000147684,2000,1744,2253,2008
ENSG00000170873,7025,4244,5681,5473
ENSG00000272486,62,41,21,33
ENSG00000255491,6,19,3,7
ENSG00000263735,0,0,0,0
ENSG00000255080,3,1,0,0
ENSG00000249816,1,5,3,2
ENSG00000250428,0,0,0,0
ENSG00000255313,0,0,0,1
ENSG00000180938,180,3,380,301
ENSG00000253513,27,10,19,23
ENSG00000104549,27600,18225,17246,18608
ENSG00000164961,2088,1454,1935,1775
ENSG00000253167,19,11,17,8
ENSG00000156831,980,718,884,879
ENSG00000242170,6,5,9,4
ENSG00000254431,1,0,0,0
ENSG00000173334,1596,1043,1068,1122
ENSG00000266452,0,1,0,0
ENSG00000253111,1,0,0,0
ENSG00000253470,0,2,0,1
ENSG00000206695,0,0,0,0
ENSG00000245164,0,9,0,2
ENSG00000253651,0,0,0,0
ENSG00000254227,0,0,0,0
ENSG00000250563,0,2,3,0
ENSG00000253841,0,0,0,0
ENSG00000221706,0,0,0,0
ENSG00000248720,0,0,0,0
ENSG00000244791,0,0,0,0
ENSG00000253427,0,0,0,0
ENSG00000253220,0,0,0,0
ENSG00000207138,0,0,0,0
ENSG00000253530,0,0,0,0
ENSG00000168672,1092,1947,2074,686
ENSG00000254010,0,0,0,0
ENSG00000254286,3,8,3,2
ENSG00000253543,0,0,0,0
ENSG00000212451,0,0,0,0
ENSG00000253573,0,5,0,0
ENSG00000253438,1,20,9,2
ENSG00000253264,0,0,0,0
ENSG00000224722,2,1,3,2
ENSG00000254166,0,3,0,0
ENSG00000247844,0,4,0,0
ENSG00000246228,2,9,4,2
ENSG00000271509,0,0,0,0
ENSG00000253929,1,5,3,0
ENSG00000212993,10,52,16,1
ENSG00000249375,3,2,3,0
ENSG00000136997,1095,383,425,244
ENSG00000249859,1045,657,446,601
ENSG00000256655,37,24,16,28
ENSG00000221771,3,0,0,0
ENSG00000207110,4,1,0,1
ENSG00000222501,10,5,7,4
ENSG00000221176,2,0,1,0
ENSG00000221261,3,1,0,0
ENSG00000201782,0,0,2,0
ENSG00000254275,0,1,1,3
ENSG00000221351,0,0,0,0
ENSG00000250400,0,0,0,0
ENSG00000253225,0,0,0,0
ENSG00000222755,0,0,0,0
ENSG00000229140,0,0,0,1
ENSG00000253926,0,0,0,0
ENSG00000263763,0,0,0,0
ENSG00000265513,0,0,0,0
ENSG00000266096,0,0,0,0
ENSG00000265219,0,0,0,0
ENSG00000265687,0,0,0,0
ENSG00000264680,0,0,0,0
ENSG00000266387,0,0,0,0
ENSG00000254223,2,0,0,0
ENSG00000224110,0,0,0,0
ENSG00000147697,0,3,0,0
ENSG00000254317,10,15,6,11
ENSG00000153310,5016,3855,4091,3692
ENSG00000243402,10,5,15,5
ENSG00000200075,0,1,1,0
ENSG00000254263,11,10,4,11
ENSG00000253720,12,11,11,5
ENSG00000253043,1,1,5,0
ENSG00000264653,5,1,0,0
ENSG00000153317,4651,3393,2501,2844
ENSG00000200304,0,0,0,0
ENSG00000203377,0,0,0,0
ENSG00000212342,9,12,2,8
ENSG00000253656,0,2,0,0
ENSG00000155897,162,137,216,89
ENSG00000253259,0,0,2,0
ENSG00000253992,0,4,0,0
ENSG00000253407,0,0,0,0
ENSG00000253507,0,0,0,0
ENSG00000252158,0,0,0,0
ENSG00000254255,0,0,0,0
ENSG00000132294,1472,1194,1534,1156
ENSG00000258417,0,0,0,0
ENSG00000253117,0,0,0,0
ENSG00000132297,4,6,23,9
ENSG00000184156,10800,2776,3615,2696
ENSG00000253521,0,0,0,0
ENSG00000129295,372,241,468,370
ENSG00000222570,0,0,0,0
ENSG00000165071,1,11,2,0
ENSG00000129292,5080,4192,4345,4534
ENSG00000270137,11,17,17,8
ENSG00000223697,23,31,32,29
ENSG00000042832,58,28,16,38
ENSG00000240237,0,0,1,4
ENSG00000155926,2481,48,100,683
ENSG00000104415,1,2,7,1
ENSG00000270132,0,0,0,0
ENSG00000104419,1508,816,2018,1415
ENSG00000243537,2,0,0,0
ENSG00000253638,0,0,0,0
ENSG00000225259,7,11,2,5
ENSG00000008513,5049,974,2253,2474
ENSG00000261220,175,169,69,80
ENSG00000212273,0,0,0,0
ENSG00000253970,0,3,0,1
ENSG00000253916,0,1,0,0
ENSG00000253561,0,0,0,0
ENSG00000253165,3,0,1,0
ENSG00000254313,0,0,0,0
ENSG00000253593,0,0,0,0
ENSG00000271240,0,0,0,0
ENSG00000253627,0,1,0,0
ENSG00000066827,802,548,607,677
ENSG00000248492,0,0,0,0
ENSG00000271048,0,0,0,0
ENSG00000272456,0,0,0,0
ENSG00000259820,525,380,307,312
ENSG00000207582,0,2,0,0
ENSG00000199153,0,0,0,0
ENSG00000254028,27,27,16,23
ENSG00000253433,3,0,0,0
ENSG00000251218,0,1,0,0
ENSG00000244413,0,0,0,0
ENSG00000254083,0,0,0,0
ENSG00000265266,0,0,0,0
ENSG00000254372,13,10,4,12
ENSG00000131773,2892,1338,1237,1209
ENSG00000253915,8,4,4,6
ENSG00000199652,0,0,0,0
ENSG00000253248,1,0,0,0
